file_id,image_id,video_id,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split
0064,0025,,SSAMLD2_2,Bird,02,2019,01,17,16,27,00,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,2019 01 17 16 27 00.JPG,jpg,image,Aves,02,./data/interim/brazil_amld/image/trainval,trainval_0025_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0065,0026,,SSAMLD2_2,Bird,02,2019,03,25,09,02,30,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,2019 03 25 09 02 30.JPG,jpg,image,Aves,02,./data/interim/brazil_amld/image/trainval,trainval_0026_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0066,0027,,SSAMLD2_2,Bird,02,2019,03,25,09,02,32,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,2019 03 25 09 02 32.JPG,jpg,image,Aves,02,./data/interim/brazil_amld/image/trainval,trainval_0027_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0067,0028,,SSAMLD2_2,Bird,02,2019,05,27,06,32,35,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,2019 05 27 06 32 35.JPG,jpg,image,Aves,02,./data/interim/brazil_amld/image/test,test_0028_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.jpg,Animal,Aves,Aves,Aves,Aves,test
0068,0029,,SSAMLD2_2,Bird,02,2019,05,27,06,32,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,2019 05 27 06 32 48.JPG,jpg,image,Aves,02,./data/interim/brazil_amld/image/trainval,trainval_0029_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0069,0026,,SSAMLD2_2,Bird,02,2019,03,25,09,02,30,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,02,./data/interim/brazil_amld/bbox/txt/trainval,trainval_0026_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.txt,Animal,Aves,Aves,Aves,Aves,trainval
0070,0027,,SSAMLD2_2,Bird,02,2019,03,25,09,02,32,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,02,./data/interim/brazil_amld/bbox/txt/trainval,trainval_0027_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.txt,Animal,Aves,Aves,Aves,Aves,trainval
0071,0028,,SSAMLD2_2,Bird,02,2019,05,27,06,32,35,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,02,./data/interim/brazil_amld/bbox/txt/test,test_0028_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.txt,Animal,Aves,Aves,Aves,Aves,test
0072,0029,,SSAMLD2_2,Bird,02,2019,05,27,06,32,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,02,./data/interim/brazil_amld/bbox/txt/trainval,trainval_0029_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.txt,Animal,Aves,Aves,Aves,Aves,trainval
0073,0025,,SSAMLD2_2,Bird,02,2019,01,17,16,27,00,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025347.zip,txt,bbox,Aves,02,./data/interim/brazil_amld/bbox/txt/trainval,trainval_0025_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.txt,Animal,Aves,Aves,Aves,Aves,trainval
0074,0026,,SSAMLD2_2,Bird,02,2019,03,25,09,02,30,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,02,./data/interim/brazil_amld/bbox/xml/trainval,trainval_0026_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.xml,Animal,Aves,Aves,Aves,Aves,trainval
0075,0027,,SSAMLD2_2,Bird,02,2019,03,25,09,02,32,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,02,./data/interim/brazil_amld/bbox/xml/trainval,trainval_0027_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.xml,Animal,Aves,Aves,Aves,Aves,trainval
0076,0028,,SSAMLD2_2,Bird,02,2019,05,27,06,32,35,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,02,./data/interim/brazil_amld/bbox/xml/test,test_0028_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.xml,Animal,Aves,Aves,Aves,Aves,test
0077,0029,,SSAMLD2_2,Bird,02,2019,05,27,06,32,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,02,./data/interim/brazil_amld/bbox/xml/trainval,trainval_0029_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.xml,Animal,Aves,Aves,Aves,Aves,trainval
0078,0025,,SSAMLD2_2,Bird,02,2019,01,17,16,27,00,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025351.zip,xml,bbox,Aves,02,./data/interim/brazil_amld/bbox/xml/trainval,trainval_0025_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.xml,Animal,Aves,Aves,Aves,Aves,trainval
0079,0026,,SSAMLD2_2,Bird,02,2019,03,25,09,02,30,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,02,./data/interim/brazil_amld/bbox/csv/trainval,trainval_0026_SSAMLD2_2_Aves_02_2019_03_25_09_02_30.csv,Animal,Aves,Aves,Aves,Aves,trainval
0080,0027,,SSAMLD2_2,Bird,02,2019,03,25,09,02,32,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,02,./data/interim/brazil_amld/bbox/csv/trainval,trainval_0027_SSAMLD2_2_Aves_02_2019_03_25_09_02_32.csv,Animal,Aves,Aves,Aves,Aves,trainval
0081,0028,,SSAMLD2_2,Bird,02,2019,05,27,06,32,35,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,02,./data/interim/brazil_amld/bbox/csv/test,test_0028_SSAMLD2_2_Aves_02_2019_05_27_06_32_35.csv,Animal,Aves,Aves,Aves,Aves,test
0082,0029,,SSAMLD2_2,Bird,02,2019,05,27,06,32,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,02,./data/interim/brazil_amld/bbox/csv/trainval,trainval_0029_SSAMLD2_2_Aves_02_2019_05_27_06_32_48.csv,Animal,Aves,Aves,Aves,Aves,trainval
0083,0025,,SSAMLD2_2,Bird,02,2019,01,17,16,27,00,./data/raw/brazil_amld/SSAMLD2_2/Bird/02,labels_ssamld2_2_bird_02_20200830025357.csv,csv,bbox,Aves,02,./data/interim/brazil_amld/bbox/csv/trainval,trainval_0025_SSAMLD2_2_Aves_02_2019_01_17_16_27_00.csv,Animal,Aves,Aves,Aves,Aves,trainval
0084,0030,,SSAMLD2_2,Bird,01,2019,01,15,09,59,25,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 01 15 09 59 25.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0030_SSAMLD2_2_Aves_01_2019_01_15_09_59_25.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0085,0031,,SSAMLD2_2,Bird,01,2019,01,15,09,59,28,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 01 15 09 59 28.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0031_SSAMLD2_2_Aves_01_2019_01_15_09_59_28.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0086,0032,,SSAMLD2_2,Bird,01,2019,01,15,09,59,34,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 01 15 09 59 34.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0032_SSAMLD2_2_Aves_01_2019_01_15_09_59_34.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0087,0033,,SSAMLD2_2,Bird,01,2019,01,31,09,05,09,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 01 31 09 05 09.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0033_SSAMLD2_2_Aves_01_2019_01_31_09_05_09.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0088,0034,,SSAMLD2_2,Bird,01,2019,01,31,09,05,11,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 01 31 09 05 11.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0034_SSAMLD2_2_Aves_01_2019_01_31_09_05_11.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0089,0035,,SSAMLD2_2,Bird,01,2019,01,31,09,05,14,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 01 31 09 05 14.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0035_SSAMLD2_2_Aves_01_2019_01_31_09_05_14.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0090,0036,,SSAMLD2_2,Bird,01,2019,02,07,18,14,47,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 02 07 18 14 47.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0036_SSAMLD2_2_Aves_01_2019_02_07_18_14_47.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0091,0037,,SSAMLD2_2,Bird,01,2019,03,15,09,36,38,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 15 09 36 38.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0037_SSAMLD2_2_Aves_01_2019_03_15_09_36_38.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0092,0038,,SSAMLD2_2,Bird,01,2019,03,15,09,36,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 15 09 36 48.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0038_SSAMLD2_2_Aves_01_2019_03_15_09_36_48.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0093,0039,,SSAMLD2_2,Bird,01,2019,03,24,12,09,46,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 09 46.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0039_SSAMLD2_2_Aves_01_2019_03_24_12_09_46.jpg,Animal,Aves,Aves,Aves,Aves,test
0094,0040,,SSAMLD2_2,Bird,01,2019,03,24,12,09,58,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 09 58.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0040_SSAMLD2_2_Aves_01_2019_03_24_12_09_58.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0095,0041,,SSAMLD2_2,Bird,01,2019,03,24,12,09,59,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 09 59.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0041_SSAMLD2_2_Aves_01_2019_03_24_12_09_59.jpg,Animal,Aves,Aves,Aves,Aves,test
0096,0042,,SSAMLD2_2,Bird,01,2019,03,24,12,10,18,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 10 18.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0042_SSAMLD2_2_Aves_01_2019_03_24_12_10_18.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0097,0043,,SSAMLD2_2,Bird,01,2019,03,24,12,12,13,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 12 13.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0043_SSAMLD2_2_Aves_01_2019_03_24_12_12_13.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0098,0044,,SSAMLD2_2,Bird,01,2019,03,24,12,12,41,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 12 41.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0044_SSAMLD2_2_Aves_01_2019_03_24_12_12_41.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0099,0045,,SSAMLD2_2,Bird,01,2019,03,24,12,14,02,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 14 02.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0045_SSAMLD2_2_Aves_01_2019_03_24_12_14_02.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0100,0046,,SSAMLD2_2,Bird,01,2019,03,24,12,14,05,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 14 05.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0046_SSAMLD2_2_Aves_01_2019_03_24_12_14_05.jpg,Animal,Aves,Aves,Aves,Aves,test
0101,0047,,SSAMLD2_2,Bird,01,2019,03,24,12,15,21,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 15 21.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0047_SSAMLD2_2_Aves_01_2019_03_24_12_15_21.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0102,0048,,SSAMLD2_2,Bird,01,2019,03,24,12,15,53,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 15 53.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0048_SSAMLD2_2_Aves_01_2019_03_24_12_15_53.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0103,0049,,SSAMLD2_2,Bird,01,2019,03,24,12,17,05,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 05.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0049_SSAMLD2_2_Aves_01_2019_03_24_12_17_05.jpg,Animal,Aves,Aves,Aves,Aves,test
0104,0050,,SSAMLD2_2,Bird,01,2019,03,24,12,17,07,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 07.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0050_SSAMLD2_2_Aves_01_2019_03_24_12_17_07.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0105,0051,,SSAMLD2_2,Bird,01,2019,03,24,12,17,10,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 10.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0051_SSAMLD2_2_Aves_01_2019_03_24_12_17_10.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0106,0052,,SSAMLD2_2,Bird,01,2019,03,24,12,17,14,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 14.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0052_SSAMLD2_2_Aves_01_2019_03_24_12_17_14.jpg,Animal,Aves,Aves,Aves,Aves,test
0107,0053,,SSAMLD2_2,Bird,01,2019,03,24,12,17,16,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 16.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0053_SSAMLD2_2_Aves_01_2019_03_24_12_17_16.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0108,0054,,SSAMLD2_2,Bird,01,2019,03,24,12,17,22,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 22.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0054_SSAMLD2_2_Aves_01_2019_03_24_12_17_22.jpg,Animal,Aves,Aves,Aves,Aves,test
0109,0055,,SSAMLD2_2,Bird,01,2019,03,24,12,17,26,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 26.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0055_SSAMLD2_2_Aves_01_2019_03_24_12_17_26.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0110,0056,,SSAMLD2_2,Bird,01,2019,03,24,12,17,27,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 17 27.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0056_SSAMLD2_2_Aves_01_2019_03_24_12_17_27.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0111,0057,,SSAMLD2_2,Bird,01,2019,03,24,12,19,13,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 19 13.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0057_SSAMLD2_2_Aves_01_2019_03_24_12_19_13.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0112,0058,,SSAMLD2_2,Bird,01,2019,03,24,12,19,27,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 19 27.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0058_SSAMLD2_2_Aves_01_2019_03_24_12_19_27.jpg,Animal,Aves,Aves,Aves,Aves,test
0113,0059,,SSAMLD2_2,Bird,01,2019,03,24,12,19,31,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 19 31.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0059_SSAMLD2_2_Aves_01_2019_03_24_12_19_31.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0114,0060,,SSAMLD2_2,Bird,01,2019,03,24,12,19,41,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 19 41.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0060_SSAMLD2_2_Aves_01_2019_03_24_12_19_41.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0115,0061,,SSAMLD2_2,Bird,01,2019,03,24,12,20,22,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 20 22.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0061_SSAMLD2_2_Aves_01_2019_03_24_12_20_22.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0116,0062,,SSAMLD2_2,Bird,01,2019,03,24,12,20,27,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 20 27.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0062_SSAMLD2_2_Aves_01_2019_03_24_12_20_27.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0117,0063,,SSAMLD2_2,Bird,01,2019,03,24,12,21,02,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 24 12 21 02.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0063_SSAMLD2_2_Aves_01_2019_03_24_12_21_02.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0118,0064,,SSAMLD2_2,Bird,01,2019,03,25,08,54,38,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 25 08 54 38.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0064_SSAMLD2_2_Aves_01_2019_03_25_08_54_38.jpg,Animal,Aves,Aves,Aves,Aves,test
0119,0065,,SSAMLD2_2,Bird,01,2019,03,25,08,55,03,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 25 08 55 03.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0065_SSAMLD2_2_Aves_01_2019_03_25_08_55_03.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0120,0066,,SSAMLD2_2,Bird,01,2019,03,25,08,55,22,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 25 08 55 22.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0066_SSAMLD2_2_Aves_01_2019_03_25_08_55_22.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0121,0067,,SSAMLD2_2,Bird,01,2019,03,25,09,00,11,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 25 09 00 11.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0067_SSAMLD2_2_Aves_01_2019_03_25_09_00_11.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0122,0068,,SSAMLD2_2,Bird,01,2019,03,25,09,02,46,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 03 25 09 02 46.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0068_SSAMLD2_2_Aves_01_2019_03_25_09_02_46.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0123,0069,,SSAMLD2_2,Bird,01,2019,04,03,10,45,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 10 45 48.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0069_SSAMLD2_2_Aves_01_2019_04_03_10_45_48.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0124,0070,,SSAMLD2_2,Bird,01,2019,04,03,12,13,47,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 13 47.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0070_SSAMLD2_2_Aves_01_2019_04_03_12_13_47.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0125,0071,,SSAMLD2_2,Bird,01,2019,04,03,12,13,52,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 13 52.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0071_SSAMLD2_2_Aves_01_2019_04_03_12_13_52.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0126,0072,,SSAMLD2_2,Bird,01,2019,04,03,12,13,55,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 13 55.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0072_SSAMLD2_2_Aves_01_2019_04_03_12_13_55.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0127,0073,,SSAMLD2_2,Bird,01,2019,04,03,12,14,04,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 14 04.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0073_SSAMLD2_2_Aves_01_2019_04_03_12_14_04.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0128,0074,,SSAMLD2_2,Bird,01,2019,04,03,12,14,06,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 14 06.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0074_SSAMLD2_2_Aves_01_2019_04_03_12_14_06.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0129,0075,,SSAMLD2_2,Bird,01,2019,04,03,12,14,08,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 14 08.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0075_SSAMLD2_2_Aves_01_2019_04_03_12_14_08.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0130,0076,,SSAMLD2_2,Bird,01,2019,04,03,12,14,10,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 03 12 14 10.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0076_SSAMLD2_2_Aves_01_2019_04_03_12_14_10.jpg,Animal,Aves,Aves,Aves,Aves,test
0131,0077,,SSAMLD2_2,Bird,01,2019,04,07,10,19,42,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 07 10 19 42.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0077_SSAMLD2_2_Aves_01_2019_04_07_10_19_42.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0132,0078,,SSAMLD2_2,Bird,01,2019,04,07,10,19,45,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 07 10 19 45.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0078_SSAMLD2_2_Aves_01_2019_04_07_10_19_45.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0133,0079,,SSAMLD2_2,Bird,01,2019,04,13,11,29,56,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 13 11 29 56.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0079_SSAMLD2_2_Aves_01_2019_04_13_11_29_56.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0134,0080,,SSAMLD2_2,Bird,01,2019,04,21,08,49,22,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 21 08 49 22.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0080_SSAMLD2_2_Aves_01_2019_04_21_08_49_22.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0135,0081,,SSAMLD2_2,Bird,01,2019,04,27,07,11,39,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 27 07 11 39.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0081_SSAMLD2_2_Aves_01_2019_04_27_07_11_39.jpg,Animal,Aves,Aves,Aves,Aves,test
0136,0082,,SSAMLD2_2,Bird,01,2019,04,27,07,11,41,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 27 07 11 41.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0082_SSAMLD2_2_Aves_01_2019_04_27_07_11_41.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0137,0083,,SSAMLD2_2,Bird,01,2019,04,27,13,07,02,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 27 13 07 02.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0083_SSAMLD2_2_Aves_01_2019_04_27_13_07_02.jpg,Animal,Aves,Aves,Aves,Aves,test
0138,0084,,SSAMLD2_2,Bird,01,2019,04,29,10,20,41,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 29 10 20 41.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0084_SSAMLD2_2_Aves_01_2019_04_29_10_20_41.jpg,Animal,Aves,Aves,Aves,Aves,trainval
0139,0085,,SSAMLD2_2,Bird,01,2019,04,29,10,20,44,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 04 29 10 20 44.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0085_SSAMLD2_2_Aves_01_2019_04_29_10_20_44.jpg,Animal,Aves,Aves,Aves,Aves,test
0140,0086,,SSAMLD2_2,Bird,01,2019,05,08,13,33,05,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 05 08 13 33 05.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/test,test_0086_SSAMLD2_2_Aves_01_2019_05_08_13_33_05.jpg,Animal,Aves,Aves,Aves,Aves,test
0141,0087,,SSAMLD2_2,Bird,01,2019,05,23,07,55,21,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,2019 05 23 07 55 21.JPG,jpg,image,Aves,01,./data/interim/brazil_amld/image/trainval,trainval_0087_SSAMLD2_2_Aves_01_2019_05_23_07_55_21.jpg,Animal,Aves,Aves,Aves,Aves,trainval
